Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
01/30/2024 13:00,"11,625.73","1,439.17","6,147.08","1,306.07","11,800.35","3,046.10","6,626.07","1,136.78","43,127.37"
01/30/2024 14:00,"11,561.60","1,435.43","6,139.89","1,288.81","11,630.48","3,067.86","6,546.90","1,116.51","42,787.48"
01/30/2024 15:00,"11,572.08","1,408.76","6,131.74","1,273.80","11,518.77","3,122.84","6,562.23","1,087.63","42,677.86"
01/30/2024 16:00,"11,593.27","1,400.53","6,107.39","1,257.04","11,542.57","3,158.37","6,641.11","1,074.67","42,774.96"
01/30/2024 17:00,"11,569.42","1,443.78","6,096.03","1,261.10","11,739.98","3,228.47","6,803.75","1,091.41","43,233.93"
01/30/2024 18:00,"11,716.88","1,485.74","5,955.76","1,254.37","12,115.72","3,286.09","7,057.36","1,135.88","44,007.81"
01/30/2024 19:00,"12,035.51","1,555.29","5,873.56","1,284.03","12,678.53","3,419.90","7,412.02","1,196.46","45,455.32"
01/30/2024 20:00,"11,984.27","1,570.84","5,901.29","1,299.59","12,653.04","3,470.50","7,507.03","1,197.66","45,584.23"
01/30/2024 21:00,"11,862.29","1,544.95","5,933.25","1,257.73","12,471.08","3,421.52","7,415.80","1,193.86","45,100.48"
01/30/2024 22:00,"11,576.48","1,513.60","5,937.02","1,245.61","12,090.11","3,352.33","7,163.05","1,181.85","44,060.04"
01/30/2024 23:00,"11,077.62","1,430.15","5,869.78","1,209.67","11,330.56","3,191.74","6,799.36","1,151.26","42,060.13"
01/30/2024 24:00,"10,619.14","1,351.80","5,867.83","1,173.68","10,587.54","3,011.18","6,448.77","1,118.58","40,178.50"
01/31/2024 01:00,"10,232.14","1,305.94","6,000.77","1,169.42","10,122.03","2,863.05","6,187.63","1,118.17","38,999.15"
01/31/2024 02:00,"10,100.67","1,308.50","6,073.04","1,152.35","9,978.84","2,789.22","6,134.91","1,133.78","38,671.31"
01/31/2024 03:00,"10,101.69","1,315.09","6,073.60","1,171.05","10,035.07","2,800.44","6,178.12","1,157.44","38,832.50"
01/31/2024 04:00,"10,177.80","1,346.43","6,056.48","1,196.56","10,223.65","2,841.65","6,297.23","1,185.36","39,325.16"
01/31/2024 05:00,"10,490.48","1,363.23","6,074.40","1,225.79","10,739.17","2,929.44","6,587.24","1,230.71","40,640.45"
01/31/2024 06:00,"11,146.41","1,494.30","6,104.30","1,281.54","11,773.67","3,163.37","7,138.78","1,309.61","43,411.98"
01/31/2024 07:00,"12,087.25","1,701.30","6,173.72","1,354.47","13,407.47","3,531.51","7,996.99","1,428.72","47,681.43"
01/31/2024 08:00,"12,439.05","1,771.71","6,226.36","1,397.94","14,100.12","3,600.45","8,411.43","1,479.05","49,426.11"
01/31/2024 09:00,"12,263.02","1,698.41","6,154.06","1,385.50","13,745.71","3,439.82","8,115.59","1,413.98","48,216.10"
01/31/2024 10:00,"11,996.23","1,566.95","6,123.64","1,348.24","12,982.62","3,286.49","7,559.80","1,318.87","46,182.84"
01/31/2024 11:00,"11,823.14","1,462.96","6,100.72","1,316.48","12,366.52","3,194.77","7,080.65","1,236.20","44,581.44"
01/31/2024 12:00,"11,748.51","1,445.80","6,112.45","1,269.92","11,924.70","3,207.90","6,734.91","1,169.98","43,614.16"
01/31/2024 13:00,"11,690.55","1,402.53","6,078.31","1,236.07","11,741.48","3,180.64","6,587.50","1,112.09","43,029.16"
01/31/2024 14:00,"11,761.50","1,419.06","6,026.04","1,215.12","11,584.68","3,153.56","6,557.57","1,085.81","42,803.33"
01/31/2024 15:00,"11,830.80","1,420.56","6,047.71","1,197.94","11,577.45","3,183.74","6,590.78","1,076.09","42,925.07"
01/31/2024 16:00,"11,845.30","1,440.81","6,095.67","1,193.69","11,622.55","3,230.48","6,634.48","1,079.93","43,142.90"
01/31/2024 17:00,"11,732.21","1,435.77","5,887.39","1,065.42","11,697.96","3,260.21","6,744.30","1,088.39","42,911.66"
01/31/2024 18:00,"11,794.98","1,477.87","6,079.76","1,204.36","12,030.41","3,298.01","7,006.72","1,112.11","44,004.22"
01/31/2024 19:00,"12,020.97","1,551.66","6,190.50","1,260.68","12,614.87","3,390.16","7,335.92","1,173.16","45,537.92"
01/31/2024 20:00,"11,898.86","1,544.36","6,096.23","1,269.21","12,563.19","3,429.85","7,418.09","1,190.13","45,409.93"
01/31/2024 21:00,"11,695.81","1,525.75","5,993.84","1,253.21","12,280.11","3,431.35","7,311.18","1,183.40","44,674.65"
01/31/2024 22:00,"11,413.12","1,467.69","6,009.18","1,222.49","11,814.93","3,331.87","7,091.29","1,165.00","43,515.57"
01/31/2024 23:00,"10,962.13","1,354.49","6,035.62","1,179.55","11,126.14","3,104.07","6,728.11","1,128.86","41,618.98"
01/31/2024 24:00,"10,474.56","1,276.04","5,959.50","1,135.43","10,375.41","2,964.37","6,387.82","1,092.44","39,665.58"
02/01/2024 01:00,"10,166.75","1,278.02","5,920.33","1,111.60","9,930.85","2,825.78","6,120.66","1,070.07","38,424.07"
02/01/2024 02:00,"9,973.12","1,258.93","5,886.88","1,098.03","9,680.38","2,729.91","6,062.96","1,064.66","37,754.86"
02/01/2024 03:00,"9,938.41","1,259.40","5,960.30","1,100.19","9,641.09","2,538.44","6,011.40","1,069.64","37,518.86"
02/01/2024 04:00,"9,940.60","1,282.34","5,995.06","1,105.23","9,687.39","2,624.85","6,115.58","1,080.48","37,831.53"
02/01/2024 05:00,"10,160.04","1,348.09","6,062.21","1,124.37","10,061.36","2,634.96","6,315.05","1,106.05","38,812.13"
02/01/2024 06:00,"10,701.97","1,446.09","6,061.96","1,182.65","10,896.20","2,854.05","6,761.11","1,156.32","41,060.35"
02/01/2024 07:00,"11,473.91","1,670.10","6,081.28","1,272.52","12,459.64","3,175.44","7,469.57","1,248.03","44,850.48"
02/01/2024 08:00,"11,778.90","1,736.77","6,113.51","1,311.88","13,122.53","3,241.92","7,807.94","1,265.20","46,378.66"
02/01/2024 09:00,"11,842.09","1,677.80","6,082.78","1,305.07","13,100.36","3,182.27","7,699.39","1,222.79","46,112.53"
02/01/2024 10:00,"11,745.05","1,611.59","6,072.35","1,282.92","12,741.26","3,126.66","7,243.11","1,166.02","44,988.96"
02/01/2024 11:00,"11,637.34","1,547.23","6,080.02","1,244.62","12,262.11","3,100.82","6,842.28","1,122.18","43,836.58"
02/01/2024 12:00,"11,637.51","1,487.19","6,090.60","1,235.32","11,882.97","3,151.56","6,621.00","1,083.28","43,189.42"
02/01/2024 13:00,"11,619.44","1,431.91","6,116.36","1,195.25","11,698.56","3,137.24","6,630.38","1,052.46","42,881.60"
02/01/2024 14:00,"11,643.26","1,353.41","6,152.07","1,180.92","11,598.72","3,204.52","6,743.84","1,058.02","42,934.75"
02/01/2024 15:00,"11,638.83","1,336.08","6,208.60","1,177.55","11,464.58","3,271.23","6,785.01","1,069.94","42,951.82"
02/01/2024 16:00,"11,640.10","1,369.15","6,177.25","1,177.57","11,424.14","3,300.17","6,703.01","1,087.52","42,878.90"
02/01/2024 17:00,"11,580.55","1,355.72","6,157.40","1,165.98","11,522.76","3,451.18","6,800.31","1,102.69","43,136.59"
02/01/2024 18:00,"11,466.76","1,362.04","6,036.24","1,177.43","11,680.29","3,431.33","7,125.77","1,117.34","43,397.20"
02/01/2024 19:00,"11,571.69","1,493.98","6,033.29","1,222.99","12,127.40","3,463.94","7,332.42","1,160.72","44,406.43"
02/01/2024 20:00,"11,675.95","1,546.89","6,065.09","1,248.49","12,357.77","3,477.40","7,366.73","1,179.56","44,917.88"
02/01/2024 21:00,"11,587.90","1,529.24","6,049.84","1,236.94","12,197.16","3,501.79","7,269.57","1,164.91","44,537.35"
02/01/2024 22:00,"11,349.88","1,485.74","6,023.69","1,204.05","11,778.80","3,413.36","7,001.71","1,127.67","43,384.90"
02/01/2024 23:00,"10,923.73","1,396.79","5,983.85","1,156.20","11,054.71","3,236.92","6,542.34","1,077.35","41,371.89"
02/01/2024 24:00,"10,427.71","1,306.57","5,923.59","1,113.48","10,275.67","3,001.15","6,139.89","1,029.27","39,217.32"
02/02/2024 01:00,"9,851.32","1,258.84","5,915.69","1,087.41","9,806.51","2,826.81","5,815.97","1,009.52","37,572.06"
02/02/2024 02:00,"9,678.49","1,221.68","5,907.63","1,078.21","9,523.94","2,709.97","5,657.55",987.61,"36,765.09"
02/02/2024 03:00,"9,594.98","1,200.46","5,875.63","1,073.83","9,375.12","2,650.95","5,570.44",987.29,"36,328.70"
02/02/2024 04:00,"9,575.21","1,247.48","5,857.05","1,073.21","9,374.55","2,637.43","5,512.56",986.54,"36,264.04"
02/02/2024 05:00,"9,784.52","1,261.78","5,886.22","1,096.64","9,612.40","2,665.66","5,608.32","1,004.62","36,920.16"
02/02/2024 06:00,"10,279.58","1,346.84","5,945.80","1,153.80","10,294.36","2,793.95","5,940.36","1,034.86","38,789.55"
02/02/2024 07:00,"10,968.17","1,497.45","5,998.31","1,235.80","11,314.06","3,033.45","6,495.89","1,103.57","41,646.71"
02/02/2024 08:00,"11,284.19","1,539.33","6,014.27","1,261.15","11,996.27","3,133.08","6,803.05","1,136.20","43,167.54"
02/02/2024 09:00,"11,306.65","1,531.56","6,043.11","1,263.15","12,209.68","3,127.55","6,945.87","1,128.57","43,556.14"
02/02/2024 10:00,"11,451.13","1,535.15","6,070.37","1,272.79","12,426.19","3,158.84","7,024.68","1,127.63","44,066.78"
02/02/2024 11:00,"11,701.60","1,537.70","6,101.42","1,275.45","12,515.00","3,113.83","7,120.15","1,122.92","44,488.08"
02/02/2024 12:00,"11,793.40","1,513.04","6,079.55","1,263.22","12,424.66","3,138.46","7,130.62","1,110.71","44,453.68"
02/02/2024 13:00,"11,876.16","1,500.63","6,082.34","1,270.47","12,422.41","3,206.76","7,153.67","1,088.39","44,600.83"
02/02/2024 14:00,"11,907.75","1,483.08","6,066.61","1,265.61","12,274.22","3,301.59","7,055.23","1,085.52","44,439.62"
02/02/2024 15:00,"11,784.46","1,418.22","6,054.78","1,232.04","12,160.73","3,418.89","6,983.28","1,080.11","44,132.52"
02/02/2024 16:00,"11,717.97","1,440.44","5,974.41","1,211.05","12,091.71","3,507.05","6,948.61","1,080.45","43,971.69"
02/02/2024 17:00,"11,696.95","1,475.88","5,842.95","1,241.89","12,216.79","3,616.20","6,983.25","1,092.81","44,166.72"
02/02/2024 18:00,"11,802.31","1,497.23","5,842.23","1,223.87","12,432.19","3,615.64","7,152.94","1,098.08","44,664.49"
02/02/2024 19:00,"11,852.22","1,512.56","5,889.15","1,266.87","12,645.36","3,657.66","7,358.33","1,130.54","45,312.69"
02/02/2024 20:00,"11,600.97","1,506.57","6,093.13","1,257.12","12,433.49","3,580.60","7,266.69","1,112.78","44,851.37"
02/02/2024 21:00,"11,376.78","1,488.71","6,053.74","1,214.30","12,116.37","3,484.92","7,117.19","1,100.40","43,952.41"
02/02/2024 22:00,"11,130.63","1,435.51","6,164.24","1,224.96","11,685.76","3,288.28","6,868.86","1,087.09","42,885.33"
02/02/2024 23:00,"10,727.09","1,383.94","6,124.04","1,220.51","11,092.45","3,242.02","6,481.14","1,063.18","41,334.36"
02/02/2024 24:00,"10,299.02","1,317.15","6,049.29","1,172.30","10,491.34","3,091.12","6,135.80","1,036.78","39,592.80"
02/03/2024 01:00,"9,894.54","1,251.96","6,045.98","1,114.07","10,020.78","2,903.24","5,865.52","1,002.14","38,098.24"
02/03/2024 02:00,"9,582.15","1,205.08","6,086.89","1,115.65","9,776.43","2,800.91","5,832.42","1,001.55","37,401.07"
02/03/2024 03:00,"9,438.69","1,193.10","6,076.51","1,116.28","9,660.80","2,732.47","5,573.04","1,001.71","36,792.60"
02/03/2024 04:00,"9,384.57","1,182.61","6,084.45","1,116.39","9,631.66","2,658.48","5,560.02","1,014.49","36,632.67"
02/03/2024 05:00,"9,369.59","1,212.82","6,076.34","1,130.02","9,735.49","2,656.62","5,553.54","1,032.13","36,766.55"
02/03/2024 06:00,"9,510.44","1,242.77","6,096.10","1,158.74","9,990.26","2,682.85","5,665.61","1,058.28","37,405.04"
02/03/2024 07:00,"9,741.55","1,283.69","6,073.68","1,125.76","10,492.33","2,739.12","5,924.73","1,102.73","38,483.59"
02/03/2024 08:00,"10,048.91","1,331.76","6,143.70","1,237.46","11,099.44","2,823.18","6,266.03","1,158.47","40,108.94"
02/03/2024 09:00,"10,435.58","1,403.42","6,145.95","1,266.10","11,750.33","2,951.36","6,495.48","1,179.79","41,628.01"
02/03/2024 10:00,"10,822.12","1,475.62","6,290.19","1,271.65","12,206.26","3,083.75","6,617.96","1,168.92","42,936.47"
02/03/2024 11:00,"11,057.38","1,462.64","6,288.24","1,271.43","12,464.40","3,175.84","6,654.26","1,151.26","43,525.44"
02/03/2024 12:00,"11,104.14","1,422.70","6,294.84","1,260.56","12,332.53","3,258.38","6,460.02","1,113.72","43,246.89"
